TargetID	MF1.AVG_Signal	MF1-2.AVG_Signal	MF3.AVG_Signal	MF3-2.AVG_Signal	MF6.AVG_Signal	MF6-2.AVG_Signal	A1.AVG_Signal	B1.AVG_Signal	C1.AVG_Signal	D1.AVG_Signal	E1.AVG_Signal
MMP23A	13.5	13.3	8.0	11.7	9.2	9.4	2.2	6.4	7.8	8.0	4.7
MMP23B	62.4	53.2	31.8	31.1	27.6	12.8	11.5	15.6	23.8	22.3	16.2
MMP24	0.0	3.0	3.7	0.0	4.3	0.0	1.2	0.0	0.0	2.3	0.0
MMP25	24.9	24.0	14.2	12.1	57.0	38.8	29.2	85.3	39.7	52.6	6.5
MMP26	0.0	4.3	0.3	0.0	5.9	0.0	2.5	4.1	3.9	1.9	1.8
MMP27	0.6	0.0	1.5	0.0	1.8	0.0	1.8	0.5	0.0	3.6	2.5
MMP28	3.5	2.7	8.1	3.2	1.1	0.5	3.0	1.6	1.3	6.4	8.2
MMP3	0.5	6.2	2.2	0.0	3.4	0.0	0.0	0.0	0.0	0.1	0.0
MMP7	0.0	0.0	0.0	1.3	0.7	0.0	0.0	1.0	0.0	0.0	0.0
MMP8	13.0	5.7	0.0	11.3	0.0	10.6	0.0	40.8	0.3	15.6	0.0
MMP9	122.4	127.8	121.5	113.5	67.1	70.6	58.0	451.3	37.5	258.0	36.6
MMPL1	0.0	2.8	2.4	1.6	7.2	3.0	2.7	1.5	10.2	3.8	1.3
MMRN1	77.4	89.5	0.0	0.2	212.6	186.4	71.4	0.0	78.8	3.9	16.5
MMRN2	1.5	0.0	0.0	0.8	4.4	1.5	0.0	0.0	14.8	0.0	0.0
MMS19	151.8	174.5	178.1	175.0	130.2	102.5	122.6	128.1	161.5	137.3	117.9
MMS19L	231.8	244.9	271.1	223.3	143.7	148.4	155.5	153.3	152.7	233.2	138.6
MN1	6.7	6.9	1.6	1.7	0.0	3.7	6.9	6.3	7.8	3.2	7.1
MNAT1	16.6	13.7	20.5	29.8	19.2	18.9	15.8	11.3	3.2	17.6	21.4
MND1	21.6	21.5	34.6	39.3	52.7	37.4	50.0	34.0	53.3	32.1	54.9
MNDA	29.4	29.7	93.5	98.5	100.3	502.8	157.8	699.4	147.6	593.9	552.2
MNS1	16.0	19.6	19.0	18.2	20.7	26.0	25.1	10.9	23.2	13.9	13.8
MNT	99.3	112.6	69.8	49.4	114.5	84.1	118.3	98.8	114.2	137.9	85.6
MNX1	4.5	2.5	0.0	11.7	0.0	0.0	4.3	4.0	2.3	6.5	0.0
MOAP1	285.2	228.6	344.1	373.3	174.7	207.8	249.1	208.8	170.3	298.0	266.0
MOBK1B	13.5	10.5	20.6	16.6	27.0	32.6	22.3	25.2	21.4	22.7	18.1
MOBKL1A	77.8	75.1	80.7	83.9	17.7	29.6	24.6	26.2	15.2	16.3	22.8
MOBKL1B	53.0	57.4	74.3	72.6	117.2	171.3	124.7	96.4	92.1	117.4	106.3
MOBKL2A	68.0	78.9	68.6	113.3	154.4	96.8	61.9	119.0	73.1	77.8	55.9
MOBKL2B	0.0	0.0	0.0	0.0	2.9	0.0	10.0	5.5	5.2	9.2	14.7
MOBKL2C	46.6	37.4	23.7	27.0	44.2	34.5	18.2	11.2	14.3	12.8	9.9
MOBKL3	112.2	105.9	127.6	130.8	97.9	128.5	100.0	97.3	67.3	89.8	88.6
MOBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOCOS	0.0	0.0	0.0	0.0	0.3	0.0	3.2	0.0	0.0	2.3	0.0
MOCS1	0.0	2.7	0.0	1.9	0.0	0.0	2.1	0.0	2.2	3.2	0.0
MOCS2	0.0	1.0	0.3	0.4	0.0	6.7	3.0	3.3	1.5	6.4	8.3
MOCS3	3.6	0.0	0.0	0.0	0.0	0.0	7.5	2.8	0.0	0.0	0.0
MOG	3.2	2.7	0.0	0.0	0.0	0.0	0.5	0.0	4.9	0.0	0.0
MOGAT1	0.0	0.0	0.0	1.3	1.7	0.0	1.0	0.0	0.0	0.0	2.6
MOGAT2	0.0	4.8	0.6	1.9	0.0	0.0	2.7	7.5	0.0	2.7	0.0
MOGAT3	3.2	3.1	4.9	0.0	2.7	5.3	0.5	1.2	4.7	0.2	1.7
MOGS	26.5	28.3	38.8	27.6	31.7	33.5	22.0	64.3	25.9	49.5	51.3
MON1A	5.4	1.8	10.5	0.8	5.2	10.4	0.0	4.0	8.1	4.9	3.3
MON1B	23.1	27.0	18.2	11.9	21.1	29.4	15.7	17.9	15.3	21.3	14.2
MON2	42.8	42.0	47.8	69.9	33.8	34.1	116.6	58.6	85.8	82.0	63.8
MORC1	3.1	3.8	0.0	0.0	5.5	0.0	6.2	1.5	0.3	0.8	0.0
MORC2	48.9	39.8	29.4	19.9	11.1	13.6	9.4	8.8	8.9	25.8	14.8
MORC3	49.9	49.7	34.7	23.9	0.0	35.8	15.2	43.0	17.4	50.4	40.7
MORC4	0.8	0.2	6.5	5.9	2.7	0.0	3.2	1.5	7.8	3.6	2.5
MORF4	1.5	2.9	0.8	0.0	2.1	0.0	0.0	1.2	0.0	1.7	0.0
MORF4L1	284.8	268.1	312.2	273.9	206.5	411.1	210.1	281.5	187.3	298.3	292.3
MORF4L2	147.3	144.5	95.6	80.5	73.0	199.3	146.7	151.0	105.3	147.6	222.2
MORG1	33.0	18.2	28.3	24.9	34.9	18.0	12.2	21.6	25.8	24.1	31.0
MORN1	0.0	1.4	4.2	0.4	0.0	5.1	0.0	0.0	0.6	2.3	0.0
MORN2	19.4	10.1	13.8	6.9	22.7	25.1	13.8	18.9	11.6	12.3	21.4
MORN3	0.0	2.0	3.3	8.1	3.2	0.0	2.2	5.7	7.1	6.8	0.2
MORN4	1.1	1.6	0.0	0.5	2.3	3.0	5.1	0.0	0.1	2.0	0.8
MORN5	0.0	0.0	0.2	0.0	0.3	0.0	0.0	0.0	0.0	1.2	3.1
MOS	11.0	11.4	0.0	14.5	0.0	8.1	3.0	7.2	10.2	7.1	8.8
MOSC1	10.5	17.2	46.2	52.0	63.1	95.9	148.8	123.8	79.0	116.7	102.6
MOSC2	0.0	1.9	0.3	0.0	5.4	10.4	0.0	3.5	3.4	6.5	4.1
MOSPD1	42.1	35.7	15.4	17.9	1.0	9.3	16.8	6.5	20.2	8.0	7.2
MOSPD2	4.6	0.0	15.1	16.5	18.9	9.9	50.2	72.0	37.8	43.8	18.8
MOSPD3	43.2	50.5	52.8	44.3	41.1	29.1	25.9	43.1	23.3	19.9	39.4
MOV10	40.3	42.0	66.7	52.4	88.0	55.7	23.4	43.8	51.6	19.8	24.6
MOV10L1	6.4	0.0	0.2	0.9	2.3	2.1	3.7	1.4	0.7	0.0	2.2
MOXD1	0.0	0.0	0.0	3.1	0.7	0.0	2.0	0.0	0.0	1.1	0.0
MOXD2	1.0	1.8	3.4	3.0	0.6	0.0	0.0	0.0	5.9	0.0	0.0
MPDU1	51.7	57.3	41.0	33.8	67.4	73.3	12.9	74.6	34.5	27.0	53.3
MPDZ	5.6	0.9	4.9	1.6	0.2	5.2	0.0	0.0	0.0	2.4	3.2
MPEG1	5.4	11.6	13.0	14.1	17.7	33.1	25.3	70.3	30.6	39.8	68.8
MPG	0.0	0.0	0.3	0.0	2.7	2.2	3.7	0.0	2.5	0.0	1.2
MPHOSPH10	57.4	52.0	62.9	62.7	46.8	62.6	98.7	61.9	96.8	96.8	82.2
MPHOSPH6	16.4	14.1	13.3	17.2	12.9	27.7	9.0	25.5	16.5	28.0	41.9
MPHOSPH8	46.9	29.7	39.1	45.4	32.5	37.0	91.9	80.4	113.3	100.1	100.5
MPHOSPH9	37.4	26.9	38.3	33.0	28.6	36.8	39.7	32.2	34.8	41.8	37.2
MPI	8.4	4.6	22.2	10.7	8.4	12.4	8.0	7.6	13.9	9.9	14.1
MPL	195.3	194.6	0.0	0.0	229.4	171.4	58.8	29.0	72.3	46.7	64.6
MPND	9.1	11.7	21.8	18.9	22.6	18.6	11.5	7.6	18.8	8.4	11.0
MPO	957.5	1046.7	826.5	728.8	427.6	524.7	1634.2	2394.0	1924.0	1976.8	2959.1
MPP1	1768.7	1881.7	1417.4	1426.6	402.1	466.4	514.9	482.8	491.8	404.2	394.4
MPP2	6.4	2.1	5.2	6.0	2.3	0.7	0.0	3.9	0.2	0.0	0.6
MPP3	0.0	0.0	2.4	0.0	0.0	4.4	0.0	0.0	0.0	0.0	0.2
MPP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0
MPP5	3.4	3.2	25.7	14.0	8.5	9.6	13.7	3.2	5.4	8.1	16.2
MPP6	10.9	9.8	18.1	15.5	15.7	8.1	22.2	9.2	12.7	13.1	5.3
MPP7	3.6	0.0	3.2	0.0	0.0	6.8	4.5	1.0	6.4	8.3	0.0
MPPE1	50.1	55.5	74.1	95.4	97.3	85.9	120.0	107.6	167.2	121.9	89.8
MPPED1	2.3	0.5	2.0	4.0	0.0	0.1	0.0	0.0	0.0	0.6	0.8
MPPED2	0.0	0.0	0.0	2.2	0.0	0.0	0.9	0.0	2.2	0.0	0.0
MPRIP	59.2	64.3	81.2	78.8	59.8	63.5	55.0	46.5	61.1	41.2	48.5
MPST	26.4	21.9	14.3	12.6	50.9	32.0	9.7	35.2	24.0	18.5	50.6
MPV17	63.3	72.0	100.0	88.7	138.0	143.8	143.5	140.6	124.7	120.7	141.8
MPV17L	5.0	6.6	8.0	15.2	14.7	6.3	4.3	5.4	4.2	3.1	4.5
MPV17L2	0.0	2.2	7.7	11.5	7.1	4.2	11.3	14.8	10.5	3.0	2.0
MPZ	7.3	15.7	2.8	1.7	5.8	2.3	8.0	1.0	2.6	6.1	1.7
MPZL1	11.7	15.1	6.5	6.1	7.4	9.8	12.3	9.0	7.4	6.9	12.0
MPZL2	6.9	3.5	3.2	3.5	5.0	1.9	11.4	5.8	12.4	10.4	3.5
MPZL3	2.7	2.1	2.3	1.8	2.0	5.6	0.6	5.8	1.4	2.9	0.0
MR1	36.6	26.2	38.8	49.7	92.3	76.5	46.1	53.2	41.9	41.4	44.6
MRAP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	2.7
MRAP2	0.7	1.7	3.1	0.0	0.0	2.9	0.6	0.1	0.0	0.0	3.9
MRAS	1.3	0.0	0.0	1.8	2.9	4.7	1.9	1.5	0.5	0.0	5.1
MRC1	3.5	0.0	2.1	0.0	0.0	0.5	0.5	0.0	1.3	1.6	3.7
MRC1L1	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0	0.0
MRC2	2.1	1.5	4.1	0.0	0.8	2.2	5.2	5.8	0.0	0.2	4.4
MRE11A	6.1	5.8	9.0	11.2	8.7	12.9	10.2	13.0	7.6	13.6	10.5
MREG	0.0	4.4	0.0	0.4	5.5	3.8	5.0	5.7	5.8	5.6	4.6
MRFAP1	526.3	565.8	575.2	572.2	354.0	570.3	169.6	479.8	195.5	489.4	544.3
MRFAP1L1	81.6	67.0	99.4	116.7	80.7	86.2	83.6	77.0	74.4	120.1	94.5
MRGPRD	0.0	2.5	9.2	7.0	2.1	0.5	0.1	3.8	18.5	1.0	2.0
MRGPRE	3.6	0.0	9.9	0.0	6.3	1.2	0.2	0.0	0.0	4.0	8.2
MRGPRF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.0	0.0
MRGPRG	0.0	5.0	0.0	6.0	3.9	0.0	1.0	2.2	0.0	0.0	5.9
MRGPRX1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	0.0	0.0
MRGPRX2	1.5	0.0	1.8	2.7	0.5	0.7	0.0	4.2	2.6	0.4	0.0
MRGPRX3	0.0	0.0	0.0	4.7	0.0	1.3	0.0	0.0	2.3	0.3	0.4
MRGPRX4	3.6	1.8	2.2	0.5	2.3	0.1	0.6	3.0	0.0	2.2	2.7
MRI1	103.4	103.6	87.1	91.4	71.0	66.6	178.1	74.9	164.6	197.4	161.7
MRLC2	1483.0	1518.0	1580.5	1777.6	2283.7	1804.0	2262.1	1370.3	1964.8	1318.4	1499.9
MRM1	3.2	3.8	3.6	6.8	8.8	3.5	9.1	5.6	9.9	6.3	6.0
MRO	0.0	2.0	0.0	0.0	0.0	0.0	3.3	0.0	0.0	0.3	1.9
MRP63	36.5	26.2	23.9	13.7	27.3	19.4	40.6	49.0	36.5	57.9	37.4
MRPL1	108.9	108.3	154.3	169.2	195.8	204.0	200.0	110.3	199.0	133.3	167.1
MRPL10	31.7	29.6	33.7	34.7	35.1	28.2	36.7	20.6	23.1	30.8	22.0
MRPL11	87.5	102.2	115.1	115.8	223.1	154.7	66.4	87.9	99.5	82.4	95.0
MRPL12	100.6	93.7	85.2	74.6	246.9	153.6	28.7	110.1	67.6	69.2	111.2
MRPL13	189.2	213.0	166.9	191.9	335.1	274.0	284.5	146.7	221.8	156.4	193.2
MRPL14	98.5	97.5	206.9	224.6	364.3	239.8	174.0	131.8	174.3	138.0	188.7
MRPL15	103.1	105.8	72.8	80.5	152.7	126.6	116.0	77.8	123.4	77.4	122.2
MRPL16	127.6	139.4	144.6	187.6	170.9	179.3	149.1	151.9	145.1	196.5	206.3
MRPL17	72.4	71.3	114.9	109.2	196.2	136.3	159.8	105.4	187.1	107.5	146.7
MRPL18	188.9	205.9	196.3	193.1	222.7	306.2	245.3	280.7	229.4	317.1	406.1
MRPL19	53.3	60.0	74.0	84.7	77.0	83.8	67.6	45.3	56.8	49.7	50.4
MRPL2	63.2	55.5	59.4	60.5	117.7	64.1	32.8	95.2	107.5	28.1	133.1
MRPL20	78.0	73.9	72.4	56.4	120.8	153.2	64.2	100.6	71.9	109.5	90.5
MRPL21	139.5	146.2	149.0	147.5	182.1	172.7	145.3	174.2	128.3	153.6	229.1
MRPL22	179.3	186.8	236.9	247.3	295.5	238.1	228.5	156.2	266.9	138.8	182.1
MRPL23	243.9	261.8	245.9	198.8	511.9	358.3	89.8	348.8	183.4	295.5	381.6
MRPL24	115.5	142.5	126.0	111.5	221.9	224.3	100.9	161.9	125.5	184.3	217.8
MRPL27	61.6	58.5	64.6	69.8	125.8	76.3	37.8	52.7	64.3	43.2	49.9
MRPL28	33.3	21.5	26.6	20.2	39.2	31.2	9.8	18.5	26.2	13.1	16.1
MRPL3	185.4	160.7	228.7	215.4	190.4	299.9	310.4	251.5	234.2	289.3	342.6
MRPL30	16.5	15.0	30.9	21.8	21.5	38.4	17.0	16.6	19.1	29.7	35.5
MRPL32	191.8	202.8	203.4	198.3	217.6	221.8	142.1	189.5	165.3	170.9	166.6
MRPL33	296.7	279.7	530.3	460.3	387.1	473.8	492.9	532.6	415.5	503.4	624.7
MRPL34	84.9	87.4	166.8	187.3	171.6	178.4	118.5	184.2	149.8	174.6	236.4
MRPL35	43.7	48.1	69.5	77.6	114.7	113.8	109.7	79.0	120.9	82.3	99.0
MRPL36	144.5	158.0	201.9	200.7	302.0	221.5	193.5	219.3	187.2	193.2	226.5
MRPL37	439.7	428.6	514.1	595.7	525.1	386.7	442.5	391.4	531.5	385.5	426.6
MRPL38	188.7	218.3	325.1	292.0	235.7	208.3	116.6	213.3	168.0	137.0	219.6
MRPL39	41.3	45.4	51.3	49.6	38.1	90.6	59.1	58.2	54.2	93.3	97.4
MRPL4	11.9	17.0	10.3	12.7	21.8	22.6	6.5	15.1	4.0	13.4	11.8
MRPL40	4.1	11.7	11.3	19.4	91.0	99.9	43.4	63.8	69.3	66.4	92.1
MRPL41	175.8	204.7	196.0	196.5	220.4	204.8	60.4	182.0	105.6	165.1	189.5
MRPL42	29.9	38.2	42.3	45.3	63.0	75.5	57.3	39.0	42.1	33.1	39.4
MRPL42P5	28.8	22.2	3.0	4.8	12.2	2.0	5.5	0.2	11.1	7.2	6.6
MRPL43	62.9	70.8	78.3	74.2	105.8	95.7	115.2	92.0	103.7	105.5	109.3
MRPL44	32.3	33.0	40.9	30.6	23.0	41.5	16.8	30.2	15.2	41.0	36.2
MRPL45	91.6	83.3	79.8	91.9	87.7	86.1	113.6	66.7	104.3	109.9	124.8
MRPL46	93.3	81.8	122.9	109.0	108.1	117.0	78.6	84.0	80.1	96.0	97.8
MRPL47	17.5	25.2	23.2	19.5	32.4	29.6	19.7	16.3	23.1	14.1	15.4
MRPL48	49.3	50.8	68.0	72.1	93.7	91.9	46.7	63.1	70.3	52.1	104.5
MRPL49	23.6	35.6	25.7	37.3	42.6	31.9	36.2	25.1	28.3	36.3	20.6
MRPL50	115.8	98.9	125.5	143.7	238.6	180.9	224.7	104.4	176.9	136.0	164.1
MRPL51	255.3	269.5	344.3	399.0	571.0	430.1	454.7	373.6	471.5	399.0	427.6
MRPL52	32.6	36.5	39.0	31.5	62.4	38.1	50.2	34.6	69.1	56.7	48.2
MRPL53	96.9	104.5	166.7	166.1	189.7	136.9	74.0	99.5	80.8	97.5	80.2
MRPL54	334.0	365.9	349.0	281.2	685.0	588.9	52.6	250.0	175.7	370.5	348.2
MRPL55	59.5	58.2	71.9	68.5	107.7	63.1	47.2	53.8	62.8	55.3	54.3
MRPL9	31.6	39.4	56.2	72.5	50.1	55.1	49.8	46.1	43.6	42.2	65.2
MRPS10	141.6	155.1	185.1	218.7	219.7	196.7	219.3	128.5	157.3	209.5	139.8
MRPS11	61.5	61.5	136.5	148.9	140.4	130.1	68.2	103.8	81.5	104.6	150.4
MRPS12	80.2	85.5	149.6	141.8	202.0	129.4	145.4	113.0	143.7	138.2	137.5
MRPS14	10.3	8.2	6.3	9.8	20.4	16.2	7.5	4.4	8.3	12.7	6.3
MRPS15	175.8	177.3	264.7	305.1	284.1	244.8	255.1	220.1	254.5	224.3	293.4
MRPS16	120.7	114.9	129.1	115.4	154.2	144.1	141.4	135.1	139.4	122.6	122.9
MRPS17	74.6	68.0	113.4	131.0	272.1	184.6	139.6	122.9	174.2	133.0	169.3
MRPS18A	36.4	57.0	29.9	29.6	71.9	38.2	40.1	29.2	53.2	18.0	29.8
MRPS18B	87.9	94.0	106.9	90.8	127.3	114.3	130.4	106.3	163.6	161.8	115.5
MRPS18C	144.4	134.9	194.4	176.3	236.0	310.8	165.9	230.4	221.1	216.4	300.4
MRPS2	53.7	55.0	65.4	81.2	77.4	59.3	71.0	59.4	33.6	42.1	45.3
MRPS21	321.6	338.8	469.2	460.0	507.7	566.4	213.7	409.5	323.3	499.9	506.1
MRPS22	328.5	299.8	259.3	288.9	363.1	343.2	295.0	307.5	304.1	293.1	355.0
MRPS23	25.0	29.6	43.2	52.3	68.2	54.1	51.4	42.6	43.6	41.3	48.8
MRPS24	245.7	279.6	497.5	497.8	466.4	432.8	412.5	438.8	451.0	380.0	535.0
MRPS25	27.2	28.0	36.4	33.4	21.0	8.9	57.7	42.0	71.7	39.2	24.7
MRPS26	90.9	83.4	99.7	81.8	140.1	72.2	113.6	97.6	164.4	111.8	116.4
MRPS27	109.8	112.4	103.9	95.4	85.7	121.0	126.3	96.3	122.7	89.6	105.1
MRPS28	60.3	54.7	72.1	84.9	82.1	96.1	85.2	52.6	59.8	78.7	80.8
MRPS30	219.1	189.5	234.8	279.6	216.2	250.2	347.9	201.3	247.3	285.5	320.4
MRPS31	107.1	95.9	174.3	195.0	101.9	94.6	218.0	158.6	199.4	243.7	221.5
MRPS33	72.4	65.6	88.0	88.6	92.6	113.2	85.3	74.7	101.0	92.4	112.1
MRPS34	13.1	9.4	14.8	0.0	18.8	26.5	4.3	26.2	18.6	23.0	36.9
MRPS35	71.8	69.9	46.6	41.7	56.9	99.9	101.4	72.3	57.7	117.5	114.0
MRPS36	10.8	22.4	12.9	4.9	26.8	23.7	24.6	13.1	16.5	12.9	11.9
MRPS5	55.1	50.1	66.0	59.7	79.3	70.4	91.1	86.7	90.6	74.8	82.5
MRPS6	372.2	389.0	645.9	818.9	567.8	493.5	623.0	642.0	662.4	635.2	732.4
MRPS7	52.0	50.0	118.5	112.8	172.0	110.4	100.6	85.0	95.6	65.7	93.7
MRPS9	100.4	115.3	154.7	170.2	119.8	104.0	67.1	127.3	97.4	130.9	154.7
MRRF	22.4	23.3	26.5	22.6	24.0	18.0	35.9	22.3	33.7	25.6	21.9
MRS2	13.8	10.0	25.4	40.5	12.7	22.2	35.8	19.0	22.3	34.3	31.4
MRS2P2	1.1	0.0	0.0	0.0	3.0	0.0	0.3	2.5	0.3	3.6	0.0
MRTO4	28.5	22.7	13.2	11.9	54.6	33.3	44.6	24.1	55.6	38.9	37.7
MRVI1	0.0	0.0	3.4	4.3	2.2	2.9	1.5	0.2	0.7	2.4	0.6
MS4A1	0.0	0.0	19.7	16.7	0.0	5.0	10.5	12.1	7.0	24.4	15.3
MS4A10	8.4	0.0	0.0	0.0	0.0	3.3	0.0	0.5	4.6	0.0	0.0
MS4A12	0.0	5.0	0.0	0.5	0.0	0.0	0.0	0.4	0.0	0.0	0.4
MS4A13	3.2	0.0	1.7	1.2	0.5	2.1	3.9	3.8	4.4	0.0	4.8
MS4A14	1.1	0.4	0.9	3.9	3.7	7.0	9.8	9.3	6.5	10.4	1.7
MS4A15	0.0	0.9	0.7	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0
MS4A2	3.0	8.0	3.8	0.5	0.0	5.4	11.8	6.6	9.2	14.6	2.3
MS4A3	50.3	50.7	65.7	60.4	33.1	38.0	232.6	124.9	179.7	198.6	224.4
MS4A4A	0.0	0.0	8.0	2.4	11.7	10.0	13.5	4.3	9.3	3.8	10.7
MS4A5	0.0	1.9	0.0	1.3	0.0	1.6	0.0	0.0	12.2	0.0	0.0
MS4A6A	273.2	296.9	408.3	359.5	751.1	1181.1	1240.0	1332.0	916.8	1072.6	1150.3
MS4A6E	0.2	0.0	5.0	0.0	1.8	0.0	0.0	0.2	0.0	0.0	0.0
MS4A7	93.5	82.2	52.5	61.3	85.0	171.8	163.2	135.2	221.5	199.2	147.4
MS4A8B	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2.0	0.0	0.0	3.1
MSC	10.0	17.4	0.0	0.0	10.4	12.6	2.7	0.0	0.0	3.7	0.0
MSGN1	0.0	4.0	4.0	2.1	2.8	1.4	5.1	7.3	0.0	0.6	0.0
MSH2	2.5	9.2	9.6	17.2	9.1	11.6	13.1	8.3	9.1	8.1	12.6
MSH3	4626.5	4466.1	3105.2	3200.3	4079.4	3089.4	4892.0	4488.4	4747.4	3110.2	4051.8
MSH4	0.2	1.7	3.0	0.0	5.0	1.3	0.0	0.0	0.7	1.2	0.9
MSH5	6.9	5.4	5.5	5.0	4.0	6.9	10.1	7.1	5.2	4.8	4.9
MSH6	226.6	240.3	253.9	259.2	220.9	211.6	246.5	167.9	276.4	186.4	258.8
MSI1	0.0	1.3	8.6	4.7	0.0	1.8	4.5	4.5	2.2	2.3	1.7
MSI2	27.1	33.1	13.5	16.6	6.6	13.5	8.4	4.7	8.0	8.3	7.2
MSL1	8.1	2.2	18.6	12.3	7.7	14.1	20.0	28.4	4.6	22.0	14.6
MSL2	19.1	19.0	10.2	11.1	14.5	11.6	11.8	11.6	6.0	11.1	12.7
MSL3	34.8	25.5	42.8	33.8	47.2	38.4	49.8	94.6	65.6	57.0	41.0
MSL3L1	100.2	73.7	102.3	72.4	200.6	127.2	174.5	365.4	248.1	216.2	125.4
MSL3L2	0.0	0.0	0.0	0.0	0.0	0.0	1.8	0.0	0.0	0.0	0.0
MSLN	0.0	0.0	0.0	0.0	1.6	1.7	0.0	0.0	0.0	0.0	0.0
MSLNL	6.5	0.9	4.0	0.0	1.6	2.9	3.3	1.1	0.0	4.0	2.3
MSMB	0.0	0.0	1.0	0.0	0.0	0.0	1.9	0.4	0.0	1.6	0.0
MSMP	0.0	0.0	0.2	3.6	2.9	1.5	1.9	2.1	1.2	1.0	3.4
MSN	650.5	851.7	871.4	794.5	947.6	1330.8	648.6	1440.0	855.2	754.3	1039.4
MSR1	1.0	1.0	0.0	0.7	2.3	2.2	3.4	0.0	0.0	0.0	0.0
MSRA	66.5	59.6	43.3	50.1	71.5	43.2	95.3	52.5	84.4	75.7	79.1
MSRB2	105.0	117.8	93.9	106.1	340.6	205.8	253.9	160.1	267.1	166.3	185.2
MSRB3	14.7	16.7	0.7	1.0	5.9	8.7	12.6	8.2	5.1	11.1	15.9
MST1	153.6	126.7	175.9	171.4	54.1	33.5	59.1	76.8	78.1	53.4	29.2
MST1R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MST4	276.7	242.4	322.6	319.8	174.4	199.7	284.3	210.9	207.4	212.1	218.1
MSTN	0.9	2.2	0.0	0.0	0.0	2.8	0.0	0.0	0.0	0.0	0.0
MSTO1	20.2	23.1	18.3	23.4	21.3	17.5	31.6	6.4	25.1	27.7	13.7
MSTO2P	3.7	3.6	0.0	6.0	1.4	0.0	5.9	3.8	8.7	0.0	1.2
MSTP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	0.0
MSX1	0.3	3.2	3.0	1.4	18.4	18.8	12.6	0.0	2.0	4.1	8.7
MSX2	3.0	1.2	1.1	0.0	0.1	0.0	1.6	0.6	0.6	4.0	1.4
MSX2P1	2.9	3.4	6.8	1.4	2.5	3.4	5.3	1.6	5.0	8.1	2.7
MT1A	1181.5	1365.8	363.5	362.7	1398.4	983.2	277.7	240.0	327.4	225.2	259.2
MT1B	0.0	0.0	0.0	1.5	0.0	0.5	0.6	0.0	0.0	0.0	0.0
MT1E	157.6	162.3	17.0	24.9	64.4	37.2	13.3	12.8	8.5	23.2	15.1
MT1F	256.7	264.7	198.0	214.7	283.4	161.6	192.2	136.2	150.6	169.3	148.4
MT1G	151.0	155.8	5.9	3.9	69.1	24.1	12.6	0.0	5.9	3.6	5.5
MT1H	13.4	18.1	5.2	3.5	8.4	4.8	2.8	6.3	0.3	4.2	3.2
MT1IP	0.0	0.0	7.7	0.0	2.0	1.8	3.1	3.7	3.5	0.0	0.0
MT1JP	0.0	0.7	0.0	0.9	1.4	0.0	0.0	0.0	0.8	0.0	0.0
MT1L	4.0	4.9	0.0	11.5	2.6	3.7	2.7	2.8	14.1	0.3	1.0
MT1M	0.3	0.0	3.3	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0
MT1P2	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MT1X	338.3	357.5	83.0	63.0	71.7	199.9	83.4	122.4	60.7	186.3	156.3
MT2A	1508.4	1516.2	319.1	279.7	735.2	1062.5	269.6	262.9	215.5	198.7	240.2
MT3	0.0	3.8	0.0	0.0	2.9	0.0	2.2	3.1	0.0	2.5	6.3
MT4	0.0	3.6	0.0	0.0	0.0	0.7	0.8	4.2	0.0	0.0	0.0
MTA1	113.4	142.6	130.0	94.7	91.1	99.0	98.1	161.1	125.2	116.0	188.0
MTA2	73.5	79.5	109.4	100.2	157.6	114.5	104.0	194.0	201.1	178.4	227.9
MTA3	7.3	8.5	22.9	6.4	8.1	10.9	17.4	4.5	8.2	9.5	3.3
MTAP	47.6	43.0	40.7	35.3	31.6	39.3	47.2	32.4	26.4	33.4	38.4
MTBP	9.8	1.5	4.7	2.4	0.0	2.7	6.9	0.2	0.0	6.0	2.2
MTCH1	1408.0	1638.5	1184.9	1455.4	1093.7	1095.4	771.8	1276.6	947.6	1023.0	918.3
MTCH2	11.8	9.0	16.0	14.5	7.6	15.2	9.3	5.7	10.4	6.7	3.7
MTCP1	87.0	78.9	172.4	160.9	139.6	143.5	160.7	141.1	127.0	164.7	143.7
MTDH	271.6	259.4	250.5	306.5	252.3	304.7	467.6	290.9	387.3	294.8	359.5
MTE	60.8	56.6	11.3	15.9	95.2	32.2	14.7	8.3	5.3	10.4	7.0
MTERF	7.0	3.3	9.6	13.7	9.9	6.0	10.6	7.8	16.1	14.8	8.2
